Emp ID,Age in Yrs.,Weight in Kgs.,Age in Company (Years),Salary,Sales,State
119812,25.17,41,3.39,198583,496457.5,NC
119814,41.48,48,6.53,62919,132129.9,TX
119815,49.87,88,20.76,116943,105248.7,IA
119818,48,70,21.9,116338,302478.8,KY
119820,34.33,75,1.21,167686,419215,WA
119822,23.52,51,1.96,59033,153485.8,MN
119823,43.34,51,8.13,174503,104701.8,MA
119827,29.56,84,1.99,109777,274442.5,PA
119829,28.32,59,5.92,57824,63606.4,MI
119830,27.86,58,1.52,131438,118294.2,NE
119834,36.64,81,1.25,157845,378828,IL
119835,24.41,48,2.93,170013,391029.9,CA
119837,58.01,71,19.78,199096,179186.4,TX
119841,26.2,53,3.75,156635,454241.5,SD
119842,58.79,71,10.52,180972,488624.4,WA
119844,30.72,78,5.58,114175,159845,KS
119847,22.86,78,0.99,150679,90407.4,OH
119848,23.21,53,1.24,162847,211701.1,NY
119851,30.57,51,5.82,71109,49776.3,HI
119855,45.1,52,5.29,77926,148059.4,FL
119857,33.89,47,8.02,57731,75050.3,GA
119860,29.66,70,1.04,59802,29901,MO
119861,57.68,52,11.88,84138,126207,TX
119862,47.23,50,23.22,187440,112464,CA
119868,52.2,80,28.2,90351,262017.9,CA
119870,44.95,74,20.75,99843,129795.9,OH
119871,43.13,80,7.91,47890,138881,NY
119872,49.34,55,19.43,128926,270744.6,NC
119873,26.17,82,0.79,114082,91265.6,MA
119874,23.17,43,0.69,126250,151500,IA
119877,58.71,68,36.69,64200,115560,PA
119878,42.81,69,12.08,95958,259086.6,MA
119879,49.49,59,1.97,93282,83953.8,MT
119881,49.53,51,1.19,137209,137209,PA
119882,51.28,43,0.17,114943,68965.8,KY
119886,30.77,49,1.98,106916,85532.8,WV
119892,30,48,0.59,86117,155010.6,OH
119896,59.82,56,38.36,146958,352699.2,IN
119897,42.47,54,14.19,193560,445188,LA
119901,34.21,78,11.3,86978,156560.4,ND
119902,23.32,83,0.48,118736,213724.8,WY
119904,21.52,56,0.08,199772,559361.6,ME
119908,55.88,84,1.92,142467,327674.1,MO
119911,34.05,71,11.56,107429,161143.5,ID
119918,59.17,58,16.43,167665,318563.5,IA
119919,41.77,53,4.16,187255,149804,WA
119922,29.79,90,3.79,194072,349329.6,NM
119923,25.39,88,3.61,129951,246906.9,WV
119928,58.97,55,33.96,104404,93963.6,CA
119930,29.56,87,3.57,128741,257482,PA
119937,54.28,77,15.65,112687,315523.6,NY
119941,28.76,59,3.64,74973,44983.8,OH
119943,52.75,82,1.2,91888,137832,MS
119944,41.74,56,5.53,160755,241132.5,KY
119947,29.1,54,6.58,187162,243310.6,FL
119950,55.07,60,10.85,56244,118112.4,CA
119951,35.77,86,3.54,129858,194787,PA
119953,37.69,68,0.98,139351,222961.6,IL
119954,26.36,48,0.9,90073,243197.1,OH
119955,55.97,83,17.8,72554,123341.8,ME
119956,51.75,55,10.36,42866,120024.8,IL
119960,46.29,48,3.75,111129,155580.6,WI
119961,32.06,71,4.01,135465,284476.5,FL
119962,42.65,60,17.99,147634,265741.2,SC
119963,30.21,63,0.04,132790,119511,KY
119964,23.76,43,2.67,95680,114816,MN
119965,54.45,70,14.43,93005,204611,MO
119966,46.43,45,24.25,124763,311907.5,WA
119973,54.61,40,20.03,89119,151502.3,MN
119976,57.55,48,21.12,61503,49202.4,CA
119982,29.55,51,6.42,40703,52913.9,NC
119984,37.87,55,15.66,72461,152168.1,VA
119986,27.99,67,3.38,185255,481663,PA
119991,23.69,86,1.28,189397,227276.4,CA
119992,38.74,62,12.75,194143,213557.3,NY
119995,31.85,47,5.39,151682,318532.2,AK
119998,30.26,59,4.39,158499,301148.1,CT
120000,49.79,84,22.07,167992,235188.8,IL
120001,31.8,87,0.78,103871,186967.8,MT
120005,36.92,65,4.19,46566,79162.2,VT
120006,33.36,56,5.82,127602,63801,NH
120008,37.9,59,2.62,110083,154116.2,AL
120011,37.87,82,16.81,48032,43228.8,WV
120015,44.16,86,20.17,59596,101313.2,NC
120017,38.15,81,7.4,187233,131063.1,PA
120019,53.86,70,29.2,51569,51569,LA
120020,47.76,46,20.56,186629,279943.5,OH
120023,45.01,72,20.96,146844,220266,MS
120029,58.19,49,20.18,167900,100740,KS
120030,40.79,81,13.47,54501,70851.3,IA
120031,29.02,62,6.22,142958,300211.8,OH
120032,54.8,88,12.11,98427,127955.1,NM
120033,51.7,54,21.56,95751,258527.7,MA
120035,59.27,78,18.47,93076,251305.2,GA
120036,36.87,63,9.79,48545,87381,IL
120039,57.95,54,28.8,47940,115056,WI
120042,34.97,63,6.44,62179,155447.5,GA
120045,21.27,68,0.11,98683,138156.2,CA
120047,37.84,59,4.31,127766,344968.2,MT
120049,48.04,44,11.96,193958,213353.8,IL
120052,59.92,80,33.82,97474,263179.8,CA
120054,59.21,88,11.67,175834,105500.4,ND
120057,56.71,53,32.5,121205,72723,NC
120058,35.52,60,0.38,145541,378406.6,VA
120061,26.04,48,0.65,174624,436560,NJ
120062,21.12,67,0,186792,224150.4,NY
120063,51.5,87,28.59,73393,80732.3,TX
120072,28.78,69,1.15,59411,160409.7,IL
120078,42.1,88,6.07,53455,160365,GA
120080,59.26,43,26.11,154080,261936,OR
120082,22.7,53,0.61,183163,366326,OH
120084,46.19,79,12.27,47499,109247.7,VA
120089,54.96,48,23.41,113086,124394.6,OH
120090,41.16,84,12.8,48964,63653.2,NC
120097,29.51,73,3.89,158478,427890.6,FL
120098,35.4,59,6.38,197658,138360.6,TX
120099,32.46,48,8.5,180139,144111.2,CA
120100,52.78,58,9.03,89006,231415.6,AR
120102,59.74,62,6.8,167366,418415,NM
120103,37.02,69,3.84,68811,89454.3,NC
120107,58.92,71,6.01,80374,152710.6,FL
120110,44.53,48,9.74,60179,144429.6,NH
120114,37.3,40,15.45,162876,342039.6,MI
120118,38.61,58,11.22,90728,154237.6,WA
120119,55.99,86,15.34,171763,395054.9,NM
120120,52.89,51,30.45,127232,178124.8,NJ
120122,40.78,43,7.86,186002,297603.2,MD
120125,34.25,63,6.17,165807,232129.8,OK
120130,33.41,54,4.6,98406,206652.6,TX
120131,40,78,13.64,186863,355039.7,GA
120132,52.35,48,14.41,73464,183660,TN
120133,37.79,87,5.32,85633,214082.5,VA
120134,51.47,51,5.92,41101,73981.8,PA
120142,39.11,57,3.39,79072,134422.4,IL
120143,34.12,74,3.91,133096,372668.8,MD
120144,32.31,75,5.36,88564,168271.6,KS
120146,36.05,59,14.35,78467,86313.7,SD
120147,51.33,49,28.92,117647,58823.5,AL
120153,29.8,52,4.76,111691,301565.7,OH
120154,27.27,71,2.43,150871,241393.6,NY
120155,45.09,55,11.17,163039,342381.9,CA
120156,38.68,54,12.82,76652,122643.2,NJ
120158,26.49,49,3.44,100989,70692.3,VA
120159,50.22,43,28.66,90891,272673,ID
120161,42.09,80,6.67,100384,150576,AR
120168,55.74,47,18.55,91752,220204.8,IN
120171,42.07,51,20.25,71557,64401.3,HI
120172,41.26,45,3.61,187027,149621.6,NY
120173,34.98,46,11.36,108062,118868.2,LA
120176,27.38,64,0.75,102711,92439.9,CA
120178,47.81,72,5.83,43336,56336.8,TX
120181,30.03,50,0.63,57575,86362.5,MI
120182,52.49,51,23.49,180466,505304.8,IA
120184,33.44,55,4.71,64392,141662.4,NC
120186,59.67,43,24.53,142752,142752,AR
120190,41.84,44,7.77,184003,294404.8,AR
120191,44.83,84,12.59,40916,49099.2,CA
120195,37.78,59,10.3,124023,111620.7,ID
120197,30.23,63,7.57,167949,352692.9,NM
120200,36.01,77,6.93,71465,50025.5,SC
120202,50.22,45,7.31,66114,72725.4,CT
120203,49.7,83,3.46,189005,302408,OH
120204,57.83,69,26.21,90450,63315,CA
120210,47.53,59,3.72,138518,263184.2,MA
120212,23.62,59,0.45,44709,53650.8,MN
120213,52.06,62,29.06,140589,224942.4,NY
120215,35.31,90,6.23,108226,119048.6,ME
120216,21.05,67,0.01,132562,265124,KS
120217,53.06,71,0.22,95453,47726.5,MD
120219,47.48,61,11.74,63089,44162.3,CA
120225,32.42,57,5.31,71977,107965.5,GA
120229,44.01,63,8.93,167252,183977.2,OK
120232,28.67,50,6.55,112623,304082.1,IA
120233,23.72,73,1.11,171393,102835.8,IA
120235,42.62,67,2.29,180886,289417.6,KS
120236,58.38,51,22.21,74909,74909,MO
120237,57.01,54,28.77,197801,158240.8,VA
120240,55.96,65,25.89,150594,316247.4,KY
120241,25.84,64,1.07,182352,437644.8,ME
120242,37.64,47,7.25,41941,113240.7,MD
120244,49.52,51,2.27,78446,219648.8,AL
120245,30.28,87,2.95,110204,242448.8,IN
120250,59,55,24.84,57646,57646,PA
120252,41.53,57,5.67,67138,181272.6,PA
120254,37.63,80,8.95,125909,365136.1,OH
120259,35.53,59,2.06,80772,161544,NY
120260,27.26,43,4.35,112531,337593,WV
120261,47.08,50,21.36,186145,502591.5,NJ
120263,26.66,53,1.83,134191,201286.5,ND
120264,48.93,86,21.66,124094,99275.2,AL
120267,59.12,45,31.23,168020,369644,FL
120271,45.3,51,1.98,81029,226881.2,WV
120273,31.35,58,1.94,97943,264446.1,CA
120274,34.94,55,7.75,41244,20622,MI
120276,56.92,41,23.8,168881,135104.8,CA
120277,28.69,85,3.25,131772,250366.8,IA
120281,57.64,47,27.36,59624,172909.6,CO
120283,30.38,54,2.56,83960,41980,SD
120289,27.5,49,3.05,112438,314826.4,PA
120290,54.85,56,16.01,186052,427919.6,MI
120291,41.88,41,4.12,183377,146701.6,OR
120293,41.79,64,9.35,55134,44107.2,OH
120295,47.9,61,10.13,118650,106785,GA
120296,48.27,40,6.77,172674,414417.6,CA
120298,40.61,76,4.26,64022,96033,NY
120299,48.99,59,3.84,167323,501969,WA
120305,48.76,53,17.34,173535,451191,VT
120306,25.4,44,1.92,94570,122941,IL
120307,40.8,76,3.38,45293,117761.8,WA
120308,31.07,57,2.33,168184,437278.4,SC
120311,58.02,75,31.15,98712,167810.4,IA
120312,50.12,55,10.46,137892,165470.4,WY
120313,42.2,79,3.86,177072,123950.4,IL
120314,44.35,44,10.78,147384,103168.8,TX
120315,23.54,60,1.62,41407,99376.8,CO
120319,25.22,68,2.96,198128,435881.6,LA
120321,33.41,47,3.66,195452,156361.6,OR
120322,30.4,55,2.55,158343,110840.1,OR
120325,37.59,54,6.59,150316,450948,LA
120326,34.57,42,12.53,44339,84244.1,MI
120329,25.94,40,2.83,198989,238786.8,ID
120330,35.7,58,2.1,105180,94662,FL
120332,56.36,53,27.62,149106,164016.6,KY
120334,54.48,43,25.31,97153,242882.5,MS
120336,23.11,53,2,106646,106646,AL
120341,49.52,66,20.25,172233,378912.6,WY
120343,57.21,43,6.91,75749,159072.9,FL
120346,58.54,50,4.66,139265,208897.5,AZ
120349,48.19,74,4.93,104226,291832.8,NY
120350,33.13,52,1.73,108973,87178.4,SC
120351,24.85,49,3.08,113719,307041.3,WA
120352,51.28,81,26.63,49598,34718.6,KS
120355,21.32,85,0.19,181982,200180.2,WV
120356,40.29,63,8.99,125282,275620.4,WI
120357,25.62,50,0.98,88173,79355.7,NY
120359,58.16,56,24.31,124677,236886.3,NE
120360,50.13,66,28.96,102412,92170.8,NC
120361,48.6,60,21.29,141592,410616.8,MN
120362,54.86,49,15.92,55205,99369,CA
120363,23.38,86,0.22,40361,76685.9,IN
120368,39.53,56,4.13,140382,379031.4,WA
120371,39.29,53,9.56,78332,156664,NY
120372,58.65,90,24.83,110090,165135,MA
120373,50.08,76,5.75,45969,101131.8,MT
120377,41.42,78,7.75,183099,402817.8,VA
120379,31.11,71,5.13,165580,264928,MD
120380,29.5,59,7.53,121048,242096,OR
120381,24.87,76,0.96,49505,128713,IA
120383,25.47,42,0.45,86010,43005,AL
120384,35.72,75,11.96,63744,159360,GA
120385,40.1,58,11.29,102924,133801.2,MI
120387,50.07,72,4.99,139429,362515.4,GA
120388,40.28,40,12.07,67885,196866.5,ME
120390,27.1,59,0.04,69956,41973.6,VA
120392,57.39,90,6.13,45015,90030,VA
120395,46.49,40,22.16,157809,110466.3,LA
120398,39.15,52,14.54,157204,424450.8,GA
120401,37.91,51,5.01,87732,263196,MD
120402,57.93,60,21.68,149178,253602.6,NH
120405,31.4,42,4.83,155995,436786,AR
120406,38.11,82,15.16,91873,91873,GA
120407,39.38,53,1.13,104041,93636.9,IN
120409,24.25,75,1.8,155390,419553,MA
120410,22.45,85,1.28,69003,158706.9,CA
120411,58.93,51,10.8,66327,159184.8,SC
120415,34.71,84,7.69,169024,287340.8,IA
120417,35.87,49,4.32,117071,187313.6,CA
120418,39.12,50,16.98,114395,217350.5,TX
120419,21.19,65,0.14,153575,168932.5,VA
120420,29.26,53,2.95,143478,358695,AL
120422,44.37,69,3.57,84103,243898.7,IN
120425,45.41,71,8.78,182053,455132.5,TX
120427,36.59,51,2.1,164534,98720.4,MO
120430,58.73,52,7.22,171351,257026.5,ID
120431,38.74,83,10.45,126819,355093.2,PA
120433,34.13,45,2.53,101878,50939,MS
120435,54.86,60,7,138383,249089.4,MO
120436,53.97,52,20.57,89105,169299.5,OH
120439,49.52,44,25.62,54066,156791.4,NE
120440,46.95,75,17.18,100668,161068.8,KS
120441,28.78,81,0.65,132427,132427,WV
120443,22.86,61,0.13,92642,101906.2,IL
120449,30.91,90,0.85,52252,83603.2,NY
120450,33.22,60,0.74,175143,245200.2,WI
120454,28.57,80,5.56,90827,45413.5,FL
120455,49.15,58,24.23,137429,357315.4,TX
120457,53.21,55,7.38,124656,149587.2,PA
120459,26.85,50,0.54,121981,73188.6,GA
120461,27.79,71,4.87,89617,44808.5,IL
120466,49.6,54,20.35,120771,72462.6,UT
120470,21.76,84,0.22,159346,143411.4,NV
120473,34.34,51,13.24,195851,117510.6,MI
120475,43.79,73,18.18,79776,135619.2,VA
120476,39.74,41,1.13,42667,42667,MO
120479,48.53,53,26.44,194641,350353.8,AL
120481,48.09,40,0.12,100832,90748.8,TX
120484,57.38,83,31.23,156927,251083.2,MI
120486,32.09,48,8.45,67864,162873.6,PA
120487,40.75,44,14.37,87454,201144.2,CA
120489,52.27,77,18.94,82103,164206,VA
120490,29.41,77,4.56,59837,71804.4,ME
120492,50.07,45,24.01,76752,76752,ME
120493,33.35,72,1.84,130776,209241.6,NM
120494,28.74,56,3.99,71401,64260.9,OR
120496,50.7,89,27.13,157183,330084.3,AL
120498,26.99,90,5.63,147085,411838,PA
120499,24.88,69,3.38,159254,95552.4,MS
120502,49.31,73,26.72,89781,242408.7,KS
120504,37.99,42,3.19,141129,423387,NC
120512,43.75,48,13.28,171678,429195,CO
120513,37.49,45,12.44,58279,87418.5,AL
120515,55.1,56,19.3,75193,210540.4,WV
120517,34.38,50,8.62,50252,130655.2,KY
120518,46.46,46,15.51,96854,261505.8,IL
120519,38.38,57,15.34,128613,218642.1,NY
120520,59.04,75,3.22,42226,97119.8,PA
120522,44.98,52,9.97,184707,129294.9,CA
120523,47.23,60,0.38,132754,384986.6,IL
120524,55.47,51,17.12,95645,172161,PA
120526,44.83,56,8.76,188849,188849,NH
120527,47.3,80,5.3,166583,233216.2,WA
120530,30.05,72,6.42,153810,153810,SC
120536,48.93,43,25.98,167444,368376.8,TN
120537,35.19,81,12.69,145178,377462.8,PA
120539,29.15,69,4.79,78381,86219.1,OH
120540,48.44,55,24.28,110140,275350,PA
120542,31.61,73,9.86,127054,292224.2,AZ
120543,46.82,79,0.96,151391,363338.4,FL
120545,32.55,75,6.56,168305,370271,PA
120548,48.22,56,18.45,113676,102308.4,AR
120551,31,53,2.54,154927,216897.8,CA
120552,30.72,50,2.78,140083,70041.5,NY
120554,36.62,47,9.06,169166,338332,SD
120559,35.38,42,1.59,173307,225299.1,TX
120563,24.32,54,1.16,199715,319544,WA
120564,29.35,81,3.47,105906,264765,OH
120569,47.77,90,16.28,110047,99042.3,FL
120570,23.05,90,0.25,156649,313298,GA
120572,54.02,56,7.79,67587,121656.6,IL
120573,44.7,88,6.1,87177,209224.8,OR
120574,58.08,52,1.99,168212,353245.2,MS
120578,45.08,84,20.5,194620,330854,MN
120582,51.66,44,16.06,46182,96982.2,OR
120583,59.12,44,1.59,77940,109116,ID
120585,55.42,56,23.64,45577,36461.6,WV
120586,23.63,58,2.56,168469,505407,TN
120587,40.26,41,15.37,195481,390962,NY
120591,37.91,59,2.67,61887,105207.9,NH
120594,55.61,58,22.94,103138,288786.4,GA
120595,26.7,83,2.21,66028,39616.8,MI
120599,38.7,55,11.75,183569,275353.5,KY
120600,23.17,40,1.52,55326,121717.2,AZ
120601,59.31,52,35.27,151205,75602.5,NC
120607,53.27,86,2.26,199273,99636.5,WA
120610,46.97,82,16.73,95367,247954.2,KS
120613,57.52,53,8.58,185895,390379.5,OH
120616,25.54,44,0.05,173122,190434.2,NY
120617,36.09,51,0.78,52302,135985.2,AR
120620,48.45,71,15.23,100974,70681.8,MI
120622,39.84,43,13.77,159745,463260.5,TN
120626,54.1,59,1.17,109862,274655,CA
120629,26.28,41,1.59,101835,244404,MN
120633,38.94,59,11.71,128242,333429.2,VA
120634,28.64,51,1.18,147833,118266.4,MI
120635,45.71,51,5.71,172169,499290.1,NY
120638,49.45,43,8.99,144552,419200.8,AR
120639,32.57,59,3.51,178986,501160.8,NC
120640,45.97,90,6.81,50743,126857.5,IL
120644,23.44,47,1.08,160862,144775.8,FL
120646,39.09,52,14.79,94065,84658.5,AL
120647,36.15,79,2.19,175101,315181.8,NY
120648,28.8,61,1.45,46858,74972.8,NC
120652,33.87,50,1.28,65843,171191.8,MA
120653,48.02,46,9.31,112445,101200.5,TX
120655,42.2,63,0.46,114516,125967.6,KS
120656,47.1,56,0.58,57816,80942.4,MT
120658,50.59,57,0.78,74731,59784.8,VA
120659,44.62,52,1.52,175357,350714,NE
120661,43.59,77,19.38,184849,517577.2,LA
120665,34.18,43,4.6,149811,419470.8,LA
120671,21.88,80,0.7,79733,183385.9,TN
120672,37.15,55,2.83,153347,291359.3,NC
120673,23.03,54,0.15,199949,99974.5,FL
120675,31.46,75,0.04,197274,276183.6,NM
120677,51.46,71,2.19,150067,150067,MD
120680,47.75,43,10.04,80594,72534.6,KS
120683,35.16,48,2.11,185967,316143.9,OH
120687,46.1,50,1.47,190108,475270,SD
120689,35.5,42,7.12,145577,422173.3,ME
120690,46.9,60,19.83,59190,41433,NJ
120696,57.52,70,18.49,198391,456299.3,WA
120697,36.11,50,9.88,119426,191081.6,AR
120698,25.07,45,0.91,97160,262332,TX
120700,46.22,86,6.24,133665,294063,FL
120704,38.08,48,4.41,98626,147939,MA
120705,22.49,73,1.32,199252,498130,MI
120708,22.37,89,0.63,41322,82644,VA
120714,56.03,50,11.56,138667,83200.2,MN
120725,42.03,56,18.85,87575,87575,VA
120733,37.27,63,9.43,61424,104420.8,CT
120734,40.72,59,13.92,199159,199159,AR
120736,23.26,86,1.65,63495,120640.5,PA
120738,29.91,82,6.78,176289,475980.3,FL
120739,29.49,41,7.97,55468,55468,VA
120740,29.93,58,3.13,143926,143926,MD
120741,42.82,58,12.14,87226,130839,WV
120742,36.05,53,9.33,62285,43599.5,GA
120745,27.77,58,3.56,106212,106212,WA
120747,44.91,50,23.38,199416,558364.8,NY
120749,45.02,59,13.57,110353,209670.7,HI
120753,48.19,85,16.23,94904,246750.4,MO
120755,58.56,80,17.29,173265,398509.5,IL
120757,24.56,77,2.31,155745,436086,MA
120762,49.85,67,25.46,152465,213451,MO
120763,28.26,79,5.93,127524,344314.8,DC
120765,21.08,51,0.04,41137,102842.5,KY
120766,40.86,50,0.57,65473,150587.9,TN
120770,23.71,47,0.97,148580,133722,OR
120774,57.48,69,29.76,194577,116746.2,IA
120775,33.38,68,3.11,81178,97413.6,TX
120780,42.35,54,18.96,70476,56380.8,KY
120781,25.45,46,0.35,158933,349652.6,AL
120783,46.58,58,12.07,69871,209613,FL
120785,39.32,66,3.52,79363,71426.7,CA
120786,27.85,43,3.94,98953,188010.7,TX
120788,34.94,61,6.44,184736,295577.6,NC
120790,35.09,58,6.47,76083,144557.7,MO
120792,22.25,54,0.16,100419,210879.9,MA
120793,54.11,42,24.81,97744,127067.2,OK
120794,59.72,59,36.45,171358,376987.6,IN
120796,25.84,61,2.87,70127,161292.1,VA
120800,43.8,88,8.81,62100,136620,OH
120804,37.24,50,2.18,169543,474720.4,TX
120808,41.66,54,7.54,161516,96909.6,KY
120809,31.28,71,8.22,124407,211491.9,WA
120810,31.73,40,9.63,163587,212663.1,CO
120811,27.66,71,0.54,99466,99466,IL
120816,38.03,71,9.42,96185,105803.5,VA
120818,52.63,41,19.32,71244,156736.8,PA
120823,34.48,59,12.6,190855,419881,NY
120831,25.61,60,4.21,167380,267808,CO
120832,42.24,54,7.35,46559,23279.5,KY
120833,56.88,60,10.84,85739,51443.4,TX
120842,26.22,50,5.16,121034,181551,TX
120843,28.38,53,3.83,98768,207412.8,NJ
120844,40.1,42,9.58,187226,131058.2,WI
120846,50.88,68,22.45,154863,170349.3,GA
120851,33.3,52,0.96,60449,60449,ME
120852,31.71,43,4.38,65196,176029.2,IN
120854,57.36,44,18.46,47676,119190,NH
120856,46.15,84,20.35,76759,176545.7,OK
120860,26.12,74,3.22,130178,286391.6,SD
120861,44.05,66,2.68,115334,173001,OK
120862,36.49,47,7.39,51213,30727.8,KY
120863,57.92,56,5.96,97815,88033.5,IA
120864,56.18,72,29.18,129573,336889.8,OH
120867,49.22,43,18.47,136390,313697,IL
120868,23.87,42,2.56,106703,202735.7,WA
120871,36.2,59,2.4,120941,120941,NC
120875,31.99,48,6.87,112915,327453.5,WA
120876,45.08,50,22.88,117661,223555.9,KS
120878,59.82,47,21.15,112310,67386,IL
120880,22.91,67,1.46,136646,109316.8,TX
120881,48.04,47,3.8,50259,130673.4,CT
120882,40.64,84,16.56,187995,112797,IA
120884,21.44,73,0.17,49654,29792.4,WV
120885,42.22,58,3.47,84088,134540.8,MO
120887,36.36,54,1.9,147605,428054.5,IL
120888,53.56,42,3.1,117917,283000.8,PA
120889,49.79,52,7.24,103073,123687.6,MT
120890,51.55,60,8.22,43698,78656.4,NC
120891,21.81,41,0.47,196277,98138.5,TX
120893,29.76,42,4.08,176083,475424.1,NE
120895,52.32,43,1.21,192997,250896.1,TX
120900,45.33,59,12.25,78993,71093.7,CA
120903,41.76,51,2.99,43955,61537,NV
120909,39.15,74,9.09,45420,31794,TX
120915,32.48,71,8.05,59054,129918.8,IL
120921,23.92,60,0.72,87532,148804.4,WY
120922,44.59,58,6.33,148978,208569.2,LA
120925,42.13,81,13.78,182807,420456.1,OH
120927,25.57,56,4.46,143022,100115.4,UT
120928,26.61,90,0.38,44467,88934,KY
120929,47.58,67,17.42,174780,454428,TN
120932,52.8,88,25.65,56030,44824,OK
120935,39.09,52,14.6,85113,42556.5,VA
120937,38.21,78,12.13,72340,36170,RI
120943,40.7,90,16.48,54216,146383.2,OH
120947,49.93,49,1.07,73201,43920.6,IN
120949,30.03,54,3.82,109705,186498.5,OH
120955,32.66,62,0.27,47050,79985,AK
120966,40.38,47,15.25,106681,96012.9,CT
120967,27.45,55,4.99,84416,244806.4,KY
120968,45.23,75,10.49,138439,304565.8,CA
120969,59.89,71,7.77,59474,118948,OK
120971,57.02,51,9.67,68967,75863.7,UT
120973,26.64,58,3.66,174339,296376.3,PA
120974,57.78,43,13.99,75784,128832.8,FL
120975,45.53,53,16.45,87952,193494.4,MI
120976,32.05,57,3.42,58265,87397.5,NJ
120978,45.72,52,15.25,60335,30167.5,KY
120980,24.17,51,1.75,187973,526324.4,PA
120981,34.4,40,9.26,40140,56196,OH
120982,43.54,56,19.69,57055,154048.5,LA
120983,58.01,51,10.07,187368,393472.8,MN
120996,54.52,55,22.11,153191,291062.9,IL
120997,28.9,40,1.24,93816,121960.8,OK
120998,30.05,57,4.8,189695,303512,MS
121003,30.93,52,5.51,122293,171210.2,VA
121006,54.51,65,13.84,40653,69110.1,MN
121007,31.78,49,0.55,114267,68560.2,OH
121009,55.88,84,0.71,165615,182176.5,TX
121010,24.63,49,0.48,170361,85180.5,ND
121012,26.35,45,3.26,69131,179740.6,SD
121013,59.8,75,26.12,108311,129973.2,TX
121015,59.58,49,2.9,102960,144144,AL
121018,59.95,57,27.11,139464,348660,KS
121019,25.17,57,3.31,87511,105013.2,SC
121025,31.33,64,2.05,199700,99850,OR
121027,34.75,63,4.88,140325,140325,NY
121029,41.93,56,6.09,115384,230768,PA
121031,27.75,89,5.35,186322,409908.4,TN
121032,30.61,54,1.48,171479,360105.9,TX
121033,33.11,66,3.2,168803,354486.3,NM
121038,32.97,46,5.45,89233,267699,NY
121039,43.05,60,14.13,44702,26821.2,TX
121040,22.65,50,1.05,76460,137628,FL
121045,39.6,80,5.98,156891,423605.7,GA
121047,33.77,51,1.39,193395,464148,CA
121049,37.21,85,4.78,77321,131445.7,OK
121050,42.33,57,6.18,47633,114319.2,NY
121052,56.44,59,18.84,148259,429951.1,MO
121056,22.45,51,0.13,68689,34344.5,TN
121058,52.01,82,9.56,142303,412678.7,PA
121059,49.16,53,20.99,55916,139790,AR
121060,55.65,85,26.51,136952,383465.6,VA
121061,59.6,40,25.27,107265,246709.5,PA
121066,33.27,56,12.27,165430,115801,UT
121067,48.66,75,25.09,128321,372130.9,OH
121070,48.14,71,21.19,58848,117696,WV
121078,48.9,50,20.45,77228,131287.6,MI
121080,24.97,74,1.78,94143,254186.1,OK
121082,38.9,49,12.9,103636,145090.4,LA
121085,23.71,49,2.5,41585,24951,OH
121093,29.3,55,4.32,64712,155308.8,MI
121096,41.44,90,14.36,120806,132886.6,CO
121098,41.23,58,3.16,130299,117269.1,KS
121100,54.88,57,27.35,132370,344162,PA
121102,40.11,50,16.83,80416,241248,FL
121103,28.15,67,6.61,43307,77952.6,ND
121105,39.27,87,8.54,190535,381070,IL
121108,46.68,70,7.78,128484,167029.2,CA
121109,44.93,42,5.32,155496,357640.8,ME
121111,31.35,53,6.41,142723,142723,IL
121114,58.18,45,31.65,164384,295891.2,NE
121117,37.55,53,5.18,136767,150443.7,MN
121119,44.13,49,21.67,161104,209435.2,IA
121120,29.43,54,7.34,67295,174967,WV
121121,38.61,59,13.06,101728,193283.2,IL
121122,51.08,83,13.11,106475,308777.5,NY
